File_name,Problem type,Variables number,Best solution,Dual bound,Root Gap,Gap,Solution Time,NodeBB
set_cover_n100_m69_d0.45_b_w32_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.048032,0
set_cover_n100_m72_d0.1_b_w29_seed1.txt,Set Cover,100,9.000000,9.000000,0.111111,0.000000,0.115208,1
set_cover_n100_m72_d0.1_b_w29_seed2.txt,Set Cover,100,9.000000,9.000000,0.111111,0.000000,0.099421,1
set_cover_n100_m72_d0.1_b_w29_seed3.txt,Set Cover,100,9.000000,9.000000,0.000000,0.000000,0.303499,63
set_cover_n100_m72_d0.1_b_w29_seed4.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.249517,94
set_cover_n100_m72_d0.2_b_w29_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.070722,1
set_cover_n100_m72_d0.2_b_w29_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.140801,1
set_cover_n100_m72_d0.2_b_w29_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.055117,1
set_cover_n100_m72_d0.2_b_w29_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.073342,1
set_cover_n100_m72_d0.3_b_w29_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.047876,0
set_cover_n100_m72_d0.3_b_w29_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.048213,0
set_cover_n100_m72_d0.3_b_w29_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.042213,0
set_cover_n100_m72_d0.3_b_w29_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.046841,0
set_cover_n100_m72_d0.4_b_w29_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.048754,0
set_cover_n100_m72_d0.4_b_w29_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.046626,0
set_cover_n100_m72_d0.4_b_w29_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.051572,0
set_cover_n100_m72_d0.4_b_w29_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.042843,0
set_cover_n100_m72_d0.05_b_w29_seed1.txt,Set Cover,100,15.000000,15.000000,0.066667,0.000000,0.099161,1
set_cover_n100_m72_d0.5_b_w29_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.050318,0
set_cover_n100_m72_d0.05_b_w29_seed2.txt,Set Cover,100,16.000000,16.000000,0.062500,0.000000,0.088493,1
set_cover_n100_m72_d0.5_b_w29_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.045563,0
set_cover_n100_m72_d0.05_b_w29_seed3.txt,Set Cover,100,16.000000,16.000000,0.062500,0.000000,0.181543,15
set_cover_n100_m72_d0.5_b_w29_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.054125,0
set_cover_n100_m72_d0.05_b_w29_seed4.txt,Set Cover,100,17.000000,17.000000,0.058824,0.000000,0.166660,11
set_cover_n100_m72_d0.5_b_w29_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.046357,0
set_cover_n100_m72_d0.15_b_w29_seed1.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.109016,1
set_cover_n100_m72_d0.15_b_w29_seed2.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.134227,1
set_cover_n100_m72_d0.15_b_w29_seed3.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.200817,1
set_cover_n100_m72_d0.15_b_w29_seed4.txt,Set Cover,100,6.000000,6.000000,0.000000,0.000000,0.238851,1
set_cover_n100_m72_d0.25_b_w29_seed1.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.111738,1
set_cover_n100_m72_d0.25_b_w29_seed2.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.074356,1
set_cover_n100_m72_d0.25_b_w29_seed3.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.071065,1
set_cover_n100_m72_d0.25_b_w29_seed4.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.063893,1
set_cover_n100_m72_d0.35_b_w29_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.046500,0
set_cover_n100_m72_d0.35_b_w29_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.051335,0
set_cover_n100_m72_d0.35_b_w29_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.051857,0
set_cover_n100_m72_d0.35_b_w29_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.044151,0
set_cover_n100_m72_d0.45_b_w29_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.049096,0
set_cover_n100_m72_d0.45_b_w29_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.047742,0
set_cover_n100_m72_d0.45_b_w29_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.053150,0
set_cover_n100_m72_d0.45_b_w29_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.044696,0
set_cover_n100_m75_d0.1_b_w26_seed1.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.260781,18
set_cover_n100_m75_d0.1_b_w26_seed2.txt,Set Cover,100,9.000000,9.000000,0.111111,0.000000,0.133541,1
set_cover_n100_m75_d0.1_b_w26_seed3.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.326040,27
set_cover_n100_m75_d0.1_b_w26_seed4.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.285067,26
set_cover_n100_m75_d0.2_b_w26_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.077394,1
set_cover_n100_m75_d0.2_b_w26_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.059799,1
set_cover_n100_m75_d0.2_b_w26_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.077107,1
p_hat1500-3.txt,Independent Set,1500,93.000000,208.000000,1.236559,1.236559,3600.068670,233
set_cover_n100_m75_d0.2_b_w26_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.221891,1
set_cover_n100_m75_d0.3_b_w26_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.045008,0
set_cover_n100_m75_d0.3_b_w26_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.046007,0
set_cover_n100_m75_d0.3_b_w26_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.050798,0
set_cover_n100_m75_d0.3_b_w26_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.050468,0
set_cover_n100_m75_d0.4_b_w26_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.042501,0
set_cover_n100_m75_d0.4_b_w26_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.049793,0
set_cover_n100_m75_d0.4_b_w26_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.047400,0
set_cover_n100_m75_d0.4_b_w26_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.050600,0
set_cover_n100_m75_d0.05_b_w26_seed1.txt,Set Cover,100,16.000000,16.000000,0.062500,0.000000,0.164968,6
set_cover_n100_m75_d0.5_b_w26_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.046563,0
set_cover_n100_m75_d0.05_b_w26_seed2.txt,Set Cover,100,16.000000,16.000000,0.062500,0.000000,0.109664,1
set_cover_n100_m75_d0.5_b_w26_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.049958,0
set_cover_n100_m75_d0.05_b_w26_seed3.txt,Set Cover,100,16.000000,16.000000,0.062500,0.000000,0.181623,71
set_cover_n100_m75_d0.5_b_w26_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.047908,0
set_cover_n100_m75_d0.05_b_w26_seed4.txt,Set Cover,100,17.000000,17.000000,0.058824,0.000000,0.186494,17
set_cover_n100_m75_d0.5_b_w26_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.044407,0
set_cover_n100_m75_d0.15_b_w26_seed1.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.157770,1
set_cover_n100_m75_d0.15_b_w26_seed2.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.202086,1
set_cover_n100_m75_d0.15_b_w26_seed3.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.106454,1
set_cover_n100_m75_d0.15_b_w26_seed4.txt,Set Cover,100,8.000000,8.000000,0.125000,0.000000,0.477926,229
set_cover_n100_m75_d0.25_b_w26_seed1.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.060971,1
set_cover_n100_m75_d0.25_b_w26_seed2.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.059389,1
set_cover_n100_m75_d0.25_b_w26_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.056390,0
set_cover_n100_m75_d0.25_b_w26_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.048889,0
set_cover_n100_m75_d0.35_b_w26_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.049275,0
set_cover_n100_m75_d0.35_b_w26_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.052204,0
set_cover_n100_m75_d0.35_b_w26_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.046430,0
set_cover_n100_m75_d0.35_b_w26_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.052115,0
set_cover_n100_m75_d0.45_b_w26_seed1.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.049896,0
set_cover_n100_m75_d0.45_b_w26_seed2.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.048645,0
set_cover_n100_m75_d0.45_b_w26_seed3.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.056729,0
set_cover_n100_m75_d0.45_b_w26_seed4.txt,Set Cover,100,3.000000,3.000000,0.000000,0.000000,0.055160,0
set_cover_n100_m78_d0.1_b_w23_seed1.txt,Set Cover,100,11.000000,11.000000,0.181818,0.000000,0.636034,470
set_cover_n100_m78_d0.1_b_w23_seed2.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.352480,15
set_cover_n100_m78_d0.1_b_w23_seed3.txt,Set Cover,100,9.000000,9.000000,0.111111,0.000000,0.093275,1
set_cover_n100_m78_d0.1_b_w23_seed4.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.179846,1
set_cover_n100_m78_d0.2_b_w23_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.081413,1
set_cover_n100_m78_d0.2_b_w23_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.074654,1
set_cover_n100_m78_d0.2_b_w23_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.082938,1
set_cover_n100_m78_d0.2_b_w23_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.085832,1
set_cover_n100_m78_d0.3_b_w23_seed1.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.054384,0
set_cover_n100_m78_d0.3_b_w23_seed2.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.052640,0
set_cover_n100_m78_d0.3_b_w23_seed3.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.053415,0
set_cover_n100_m78_d0.3_b_w23_seed4.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.044060,0
set_cover_n100_m78_d0.4_b_w23_seed1.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.046623,0
set_cover_n100_m78_d0.4_b_w23_seed2.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.048218,0
set_cover_n100_m78_d0.4_b_w23_seed3.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.059661,0
set_cover_n100_m78_d0.4_b_w23_seed4.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.043009,0
set_cover_n100_m78_d0.05_b_w23_seed1.txt,Set Cover,100,17.000000,17.000000,0.000000,0.000000,0.197023,41
set_cover_n100_m78_d0.5_b_w23_seed1.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.044249,0
set_cover_n100_m78_d0.05_b_w23_seed2.txt,Set Cover,100,17.000000,17.000000,0.058824,0.000000,0.161152,10
set_cover_n100_m78_d0.5_b_w23_seed2.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.051376,0
set_cover_n100_m78_d0.05_b_w23_seed3.txt,Set Cover,100,16.000000,16.000000,0.062500,0.000000,0.093474,1
set_cover_n100_m78_d0.5_b_w23_seed3.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.043764,0
set_cover_n100_m78_d0.05_b_w23_seed4.txt,Set Cover,100,17.000000,17.000000,0.058824,0.000000,0.147495,6
set_cover_n100_m78_d0.5_b_w23_seed4.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.043199,0
set_cover_n100_m78_d0.15_b_w23_seed1.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.084879,1
set_cover_n100_m78_d0.15_b_w23_seed2.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.093992,1
set_cover_n100_m78_d0.15_b_w23_seed3.txt,Set Cover,100,7.000000,7.000000,0.000000,0.000000,0.273709,1
set_cover_n100_m78_d0.15_b_w23_seed4.txt,Set Cover,100,7.000000,7.000000,0.000000,0.000000,0.148083,1
set_cover_n100_m78_d0.25_b_w23_seed1.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.041296,0
set_cover_n100_m78_d0.25_b_w23_seed2.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.042611,0
set_cover_n100_m78_d0.25_b_w23_seed3.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.044921,0
set_cover_n100_m78_d0.25_b_w23_seed4.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.042706,0
set_cover_n100_m78_d0.35_b_w23_seed1.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.044603,0
set_cover_n100_m78_d0.35_b_w23_seed2.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.042208,0
set_cover_n100_m78_d0.35_b_w23_seed3.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.048319,0
set_cover_n100_m78_d0.35_b_w23_seed4.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.040664,0
set_cover_n100_m78_d0.45_b_w23_seed1.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.050651,0
set_cover_n100_m78_d0.45_b_w23_seed2.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.043224,0
set_cover_n100_m78_d0.45_b_w23_seed3.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.043077,0
set_cover_n100_m78_d0.45_b_w23_seed4.txt,Set Cover,100,4.000000,4.000000,0.000000,0.000000,0.042575,0
set_cover_n100_m81_d0.1_b_w20_seed1.txt,Set Cover,100,10.000000,10.000000,0.000000,0.000000,0.240251,5
set_cover_n100_m81_d0.1_b_w20_seed2.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.095815,1
set_cover_n100_m81_d0.1_b_w20_seed3.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.113667,1
set_cover_n100_m81_d0.1_b_w20_seed4.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.141251,1
set_cover_n100_m81_d0.2_b_w20_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.045953,0
set_cover_n100_m81_d0.2_b_w20_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.050068,0
set_cover_n100_m81_d0.2_b_w20_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.041876,0
set_cover_n100_m81_d0.2_b_w20_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.054207,0
set_cover_n100_m81_d0.3_b_w20_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.044899,0
set_cover_n100_m81_d0.3_b_w20_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.041358,0
set_cover_n100_m81_d0.3_b_w20_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.059232,0
set_cover_n100_m81_d0.3_b_w20_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.046532,0
set_cover_n100_m81_d0.4_b_w20_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.043795,0
set_cover_n100_m81_d0.4_b_w20_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.045676,0
set_cover_n100_m81_d0.4_b_w20_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.050750,0
set_cover_n100_m81_d0.4_b_w20_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.047239,0
set_cover_n100_m81_d0.05_b_w20_seed1.txt,Set Cover,100,17.000000,17.000000,0.000000,0.000000,0.123015,1
set_cover_n100_m81_d0.5_b_w20_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.046317,0
set_cover_n100_m81_d0.05_b_w20_seed2.txt,Set Cover,100,18.000000,18.000000,0.055556,0.000000,0.184532,21
set_cover_n100_m81_d0.5_b_w20_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.043947,0
set_cover_n100_m81_d0.05_b_w20_seed3.txt,Set Cover,100,17.000000,17.000000,0.000000,0.000000,0.153153,1
set_cover_n100_m81_d0.5_b_w20_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.047399,0
set_cover_n100_m81_d0.05_b_w20_seed4.txt,Set Cover,100,17.000000,17.000000,0.058824,0.000000,0.176454,7
set_cover_n100_m81_d0.5_b_w20_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.042281,0
set_cover_n100_m81_d0.15_b_w20_seed1.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.107294,1
set_cover_n100_m81_d0.15_b_w20_seed2.txt,Set Cover,100,7.000000,7.000000,0.000000,0.000000,0.182693,1
set_cover_n100_m81_d0.15_b_w20_seed3.txt,Set Cover,100,8.000000,8.000000,0.125000,0.000000,0.369156,58
set_cover_n100_m81_d0.15_b_w20_seed4.txt,Set Cover,100,7.000000,7.000000,0.142857,0.000000,0.077578,1
set_cover_n100_m81_d0.25_b_w20_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.043136,0
set_cover_n100_m81_d0.25_b_w20_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.044886,0
set_cover_n100_m81_d0.25_b_w20_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.051159,0
set_cover_n100_m81_d0.25_b_w20_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.047801,0
set_cover_n100_m81_d0.35_b_w20_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.055602,0
set_cover_n100_m81_d0.35_b_w20_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.043159,0
set_cover_n100_m81_d0.35_b_w20_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.042098,0
set_cover_n100_m81_d0.35_b_w20_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.042002,0
set_cover_n100_m81_d0.45_b_w20_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.047862,0
set_cover_n100_m81_d0.45_b_w20_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.049333,0
set_cover_n100_m81_d0.45_b_w20_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.040466,0
set_cover_n100_m81_d0.45_b_w20_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.045925,0
set_cover_n100_m84_d0.1_b_w17_seed1.txt,Set Cover,100,11.000000,11.000000,0.090909,0.000000,0.261744,19
set_cover_n100_m84_d0.1_b_w17_seed2.txt,Set Cover,100,11.000000,11.000000,0.090909,0.000000,0.253547,1
set_cover_n100_m84_d0.1_b_w17_seed3.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.106299,1
set_cover_n100_m84_d0.1_b_w17_seed4.txt,Set Cover,100,10.000000,10.000000,0.100000,0.000000,0.091365,1
set_cover_n100_m84_d0.2_b_w17_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.041600,0
set_cover_n100_m84_d0.2_b_w17_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.051965,0
set_cover_n100_m84_d0.2_b_w17_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.046829,0
set_cover_n100_m84_d0.2_b_w17_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.045108,0
set_cover_n100_m84_d0.3_b_w17_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.039793,0
set_cover_n100_m84_d0.3_b_w17_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.045948,0
set_cover_n100_m84_d0.3_b_w17_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.045919,0
set_cover_n100_m84_d0.3_b_w17_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.044478,0
set_cover_n100_m84_d0.4_b_w17_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.039488,0
set_cover_n100_m84_d0.4_b_w17_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.040317,0
set_cover_n100_m84_d0.4_b_w17_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.043004,0
set_cover_n100_m84_d0.4_b_w17_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.046940,0
set_cover_n100_m84_d0.05_b_w17_seed1.txt,Set Cover,100,17.000000,17.000000,0.000000,0.000000,0.096980,1
set_cover_n100_m84_d0.5_b_w17_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.042427,0
set_cover_n100_m84_d0.05_b_w17_seed2.txt,Set Cover,100,17.000000,17.000000,0.058824,0.000000,0.094020,1
set_cover_n100_m84_d0.5_b_w17_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.047568,0
set_cover_n100_m84_d0.05_b_w17_seed3.txt,Set Cover,100,19.000000,19.000000,0.052632,0.000000,0.205815,48
set_cover_n100_m84_d0.5_b_w17_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.042556,0
set_cover_n100_m84_d0.05_b_w17_seed4.txt,Set Cover,100,18.000000,18.000000,0.055556,0.000000,0.164898,1
set_cover_n100_m84_d0.5_b_w17_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.039484,0
set_cover_n100_m84_d0.15_b_w17_seed1.txt,Set Cover,100,6.000000,6.000000,0.000000,0.000000,0.062500,1
set_cover_n100_m84_d0.15_b_w17_seed2.txt,Set Cover,100,6.000000,6.000000,0.000000,0.000000,0.073262,1
set_cover_n100_m84_d0.15_b_w17_seed3.txt,Set Cover,100,7.000000,7.000000,0.000000,0.000000,0.077843,1
set_cover_n100_m84_d0.15_b_w17_seed4.txt,Set Cover,100,6.000000,6.000000,0.000000,0.000000,0.062107,1
set_cover_n100_m84_d0.25_b_w17_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.046473,0
set_cover_n100_m84_d0.25_b_w17_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.048871,0
set_cover_n100_m84_d0.25_b_w17_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.053748,0
set_cover_n100_m84_d0.25_b_w17_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.048351,0
set_cover_n100_m84_d0.35_b_w17_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.046280,0
set_cover_n100_m84_d0.35_b_w17_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.047281,0
set_cover_n100_m84_d0.35_b_w17_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.049550,0
set_cover_n100_m84_d0.35_b_w17_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.049922,0
set_cover_n100_m84_d0.45_b_w17_seed1.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.045944,0
set_cover_n100_m84_d0.45_b_w17_seed2.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.047699,0
set_cover_n100_m84_d0.45_b_w17_seed3.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.047371,0
set_cover_n100_m84_d0.45_b_w17_seed4.txt,Set Cover,100,5.000000,5.000000,0.000000,0.000000,0.050269,0
set_cover_n250_m86_d0.3_b_w165_seed1.txt,Set Cover,250,4.000000,4.000000,0.250000,0.000000,1.369318,244
set_cover_n250_m86_d0.3_b_w165_seed2.txt,Set Cover,250,4.000000,4.000000,0.250000,0.000000,1.480080,234
set_cover_n250_m86_d0.3_b_w165_seed3.txt,Set Cover,250,4.000000,4.000000,0.250000,0.000000,1.357831,202
set_cover_n250_m86_d0.3_b_w165_seed4.txt,Set Cover,250,4.000000,4.000000,0.250000,0.000000,1.268361,208
san1000.txt,Independent Set,1000,10.000000,15.000000,0.500000,0.500000,3600.068060,12962
sanr400_0.5.txt,Independent Set,400,13.000000,20.000000,1.923077,0.538462,3600.036956,311476
sanr400_0.7.txt,Independent Set,400,21.000000,42.000000,1.857143,1.000000,3600.035602,121114
set_cover_n500_m336_d0.15_b_w165_seed1.txt,Set Cover,500,10.000000,8.000000,0.400000,0.200000,3600.028915,236371
set_cover_n500_m336_d0.15_b_w165_seed2.txt,Set Cover,500,10.000000,8.000000,0.400000,0.200000,3600.029617,209364
set_cover_n500_m336_d0.15_b_w165_seed3.txt,Set Cover,500,10.000000,8.000000,0.400000,0.200000,3600.028129,174564
set_cover_n500_m336_d0.15_b_w165_seed4.txt,Set Cover,500,10.000000,8.000000,0.400000,0.200000,3600.030798,212051
set_cover_n750_m586_d0.1_b_w165_seed1.txt,Set Cover,750,17.000000,11.000000,0.411765,0.352941,3600.027591,15173
set_cover_n750_m586_d0.1_b_w165_seed2.txt,Set Cover,750,17.000000,10.000000,0.411765,0.411765,3600.030101,18200
set_cover_n750_m586_d0.1_b_w165_seed3.txt,Set Cover,750,17.000000,11.000000,0.411765,0.352941,3600.029087,16461
set_cover_n750_m586_d0.1_b_w165_seed4.txt,Set Cover,750,18.000000,10.000000,0.444444,0.444444,3600.031803,23048
set_cover_n1000_m836_d0.07_b_w165_seed1.txt,Set Cover,1000,25.000000,14.000000,0.480000,0.440000,3600.037449,2973
set_cover_n1000_m836_d0.07_b_w165_seed2.txt,Set Cover,1000,24.000000,14.000000,0.458333,0.416667,3600.025706,3245
set_cover_n1000_m836_d0.07_b_w165_seed3.txt,Set Cover,1000,23.000000,14.000000,0.434783,0.391304,3600.034082,3982
set_cover_n1000_m836_d0.07_b_w165_seed4.txt,Set Cover,1000,24.000000,14.000000,0.458333,0.416667,3600.035263,3022
